Task ID,Supplier ID,Cost,TF-PC1,TF-PC2,TF-PC3,TF-PC4,TF-PC5,TF-PC6,TF-PC7,TF-PC8,TF-PC9,TF-PC10,SF-PC1,SF-PC2,SF-PC3,SF-PC4,SF-PC5,SF-PC6,SF-PC7,SF-PC8,SF-PC9,SF-PC10
T1,S16,0.4236288248680663,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.8598478701446483,1.8860165062090153,0.6602278315206637,-0.2966214405423986,0.8153481059193369,1.316801289440576,-0.972838923154431,0.7177387964549361,-1.2416778894078209,1.41569474069497
T1,S18,0.3556524664902972,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.817458625230379,-0.0242401525715796,-0.5001691221072135,0.5163077899223952,0.0033657383796074,-2.2393206427415295,0.3035489557084586,-1.5098818502491078,0.3784377505567748,1.6637501364272376
T1,S19,0.4084888551554246,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,1.2596339339200329,-1.1897221743984685,0.0328055828464105,2.450205626525739,0.1951488592112313,-0.2066335383253801,-1.9353478812734273,0.3432390093782703,0.7651331867267045,-0.0544081540373133
T1,S20,0.4294237173897987,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.6919920921575019,0.9154659209461438,-0.2480366548379864,2.137570645796664,0.22899168288711,0.933836013099385,1.3254609684196363,3.1020760352691807,0.9131708212522156,0.8252893108900967
T1,S22,0.3981232515159151,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.1103377708801383,-1.854385908579199,-0.8840456679795325,-0.2512543996039402,-1.199929280756827,1.1969238322669062,-0.129510486144341,-0.552779225194727,-0.4037910966999716,0.1972845287595586
T1,S23,0.4166531150958092,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.1363078836514138,0.7670887937668524,1.2082756463730786,-1.0489028914135523,0.99214199477536,0.8067828731727379,-0.2448732871261931,-0.7636921570676221,-0.9580014899068806,-0.1114034931308065
T1,S24,0.40900412096322,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,1.1707209257518951,-0.2636618864923146,-1.0075277771131197,1.47268336784683,-0.3170947147802097,0.8907133963130565,1.3578696883192063,-0.5392611940866952,-0.0846319801671817,0.945863924929587
T1,S27,0.3671822932280378,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.4007444581553146,-0.669443698945649,1.0051661034647883,-0.556706737260923,0.8289589558541449,0.0256832299989261,-1.3743215179010952,0.227020735411101,-0.6399887928092212,-0.9888790291905322
T1,S29,0.3751729720598797,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.0205506873610602,-0.7495690854015261,-1.7332794488593144,-0.7785303766439642,2.546195700839987,-0.8722684794744517,-0.7849848206229026,1.3218526680521292,0.0742543519779503,-0.3925418975278127
T1,S30,0.4106675168110766,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.0949352652838541,-1.5855246089230937,-0.9719951846034384,-1.0377391006351886,-1.2224472311401495,1.1592811554262783,-0.678135473974759,1.747513206106004,0.6025935532463151,-0.5341449657976216
T1,S32,0.412536462460339,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.9220689262607455,-1.15278218787145,-0.3612369086943785,0.9695442754985306,-1.915373421102896,-0.857656768620112,-0.8842640367391059,0.1145573264500705,-0.4982250082376322,1.0429605668728306
T1,S33,0.3786914253156045,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,1.5822766824236176,1.2329611697553249,0.2630800739017265,-1.2330585478121892,1.2949366615086493,-0.7027267127629603,0.8917317755408912,0.8406589153963981,1.6790119454669787,0.4719257889703135
T1,S34,0.3673980233445724,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.391150429954465,1.367673687896699,-2.25453865646095,-0.5295016914782629,-0.719963897181836,0.9789798782025224,0.2402486107296919,0.53178837613135,-0.4995754914823836,-0.6125076215791521
T1,S37,0.4051906052004863,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.3929019538265277,1.7786442991776268,0.4942017508972998,-0.4095793832014222,-2.2043813937863255,-0.8786112766641377,0.8042982220881576,0.815279898696347,-0.2154827723333505,-0.8784507773626155
T1,S38,0.4314753805912152,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,1.515388937732596,-0.6886265228451333,1.7696148109314929,-0.9588011121247676,-1.0726920664968616,-1.659242053444538,-0.9427612289259564,0.2358619440623064,0.1584379337226067,0.6732487218487916
T1,S39,0.4121027719789258,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,1.4872398262849913,1.4131838429760608,-3.2246581306943156,0.8596743841548333,-1.697835598696395,-0.1850068951973288,-1.641737967797349,0.564393505066518,1.5188391420197371,-0.0964215571204207
T1,S40,0.4112615941923647,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.4999382012959157,3.2104760757988067,0.6127708772502733,0.0526422832769973,0.9344455793689296,-0.3955067661240096,-1.6891501963848112,0.8940416031782059,-0.8132977215892645,-0.5257683425800037
T1,S41,0.4159824585135522,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.8496762179159452,-0.887531842297293,0.9588640735407304,-1.1027095390955042,-0.4955969696035733,-0.669889130451905,-0.215650219906609,0.6969124805056434,-0.1056108280285975,0.8018620250115567
T1,S42,0.4113521758608934,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.1151562316089814,-1.6966384305619928,-2.1077941068567267,1.4589389194586269,-1.1301104972974505,0.8091344636511674,-0.6372862654758551,-1.2026936795227956,-0.5721472281594636,-0.3348964331656685
T1,S43,0.4242139561083867,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.3524310303488094,0.5382623590775529,-0.1697246196341052,-0.6989171998841957,0.5784764795485783,-1.4255638722470496,-0.8937159147780537,-1.0454695081488097,-0.0346415653327693,-0.2984779687362034
T1,S46,0.3724000110928648,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,1.958787455578803,2.1696936072739965,0.0838708677812057,0.1393660350400158,0.9554835474196128,0.0411430742128491,0.532645758528799,-1.6095075843078062,0.4009980687797911,-1.3788088618748466
T1,S47,0.3576352325709233,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.033605856658266,-1.715204314879257,-0.8261208846351594,0.2796747734442157,0.0358613575600003,1.6184500165121698,-1.260257628842561,0.563097418919167,1.078897270946075,1.9298759094052904
T1,S49,0.4082068945458317,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.511284305610327,0.1157614907952732,-0.328109377730561,-1.4548669330368929,-0.8220944301352054,-0.6088971186483932,0.983996205069856,-0.869327296800447,-1.2236500311685587,-0.7421474191772838
T1,S50,0.393722089357389,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.1747726120540204,-1.7852370672068332,1.0385577188689723,-0.851689303279249,0.0751948262865198,0.0674247936856071,-0.6194444566080517,0.6059485284956276,0.2936915094986146,-1.8717403449334415
T1,S51,0.3696378955704298,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.941743620562678,-0.9111416825053542,-1.7010973390609925,1.0851088782336733,2.5832010224562816,-0.1840841247181011,-0.0742347663804599,0.0668327695519619,0.5322399587185987,0.9173075554996524
T1,S52,0.3967024106293826,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.3569696854433968,0.2715399471023402,0.0891305346802445,0.3541671177202171,-0.0175610884483285,-1.2227205964250198,2.5879166025989337,-1.506458669436343,-0.2370616325834552,1.3726493775494624
T1,S53,0.3766909682475749,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.2333061041728377,-0.1789469854040337,1.9980233847665771,0.5035823129729373,1.2957666179799516,0.7601148821968883,0.0331241683580205,-0.9540008280686604,1.1742649688283773,-0.4390514206767343
T1,S54,0.3974604539514329,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.4582669831104072,0.4704368157231143,-0.8830676935445227,-1.141436716944082,-1.41198211082402,0.0207255991399591,1.505277745989802,-2.2429950603513213,-0.3531212266842353,-0.8381427810223196
T1,S55,0.4290337445494113,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.463612708622122,-1.4885198340613004,-0.7137135947807223,0.0481324419337737,-0.0825115446612107,0.1981104185486429,0.3020608599169101,-0.2504579226348108,-1.4978847878434025,0.0179668439408009
T1,S56,0.3563492898371531,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.6998651174232812,-1.392286755527868,-0.5658299476535593,0.2126082747119733,2.6071756841764406,-0.5166166960168759,0.8158335568195125,-0.4136863092314304,-0.7310723131149289,-0.4157822737776633
T1,S57,0.3804704538704146,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-1.820878249762568,-1.1365060098589213,0.486451603681997,2.950376889368546,-0.3009732390903963,0.4124097234670974,0.0966552877059276,0.4855354399528475,1.2083198583227437,-0.5423387934129469
T1,S59,0.4247164238478478,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.5753926773971632,-0.93876823060806,1.1820039127550823,-1.1507829440201407,-2.4110903519097446,1.7954072272787194,-1.9223633285329251,-1.4874360473514467,0.989612260828438,0.7193403942442964
T1,S60,0.3746940199664368,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-0.4826477325990841,0.369251390613359,-0.3369555683203397,-1.4348504104603632,0.2175517074429828,-0.1438173195859128,-0.4696182731492886,0.8790714967058852,-0.8018410722575885,1.2909267627952483
T1,S63,0.3960911096365375,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,0.2391086715885621,-0.1983283602774641,-0.4022485159517144,-0.150017065528193,-1.3885349437376144,-1.357782547719479,0.3536414473944161,-0.6730932983055251,1.5533577536546068,-1.2796919610941724
T1,S64,0.4313909607785565,1.072136179358694,4.112074802776565,-1.412615480688231,2.084709699127282,0.931118485813936,2.1596407293255435,0.697436122891747,0.1647523201131008,0.5759622395318394,-0.5848746288819399,-2.1745801600917267,0.1929479319510318,1.0138873701164643,2.2948211864717365,0.1152639533127525,-0.6195279887189264,1.0878133286907972,0.1033060770962345,-0.6469835491017301,2.0334774757967153
T10,S4,0.3512473499237982,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-0.6493058599751866,-0.5928164112089039,0.315244926049423,-0.6145122059726753,0.2865347471499642,0.0609068289436446,0.5997974655351871,0.385795342901633,0.0815105064896666,-0.194780106103862
T10,S6,0.329679930694557,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.8159636329995048,-1.2551746707303697,-1.7581533394900577,-0.6694661239164935,-0.3531977489906638,-1.1626013362101064,0.8722897470799629,-1.009701258513015,2.5078034389384833,-1.3462865174693015
T10,S7,0.3769815264809236,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.1412446319974796,0.2557354494115532,0.7481178735901638,0.6273806889553003,-1.0896876647063385,-0.2308982775042465,1.0477378859453828,1.8871110384828167,-0.3191992045458393,-1.670285713996132
T10,S8,0.3453621189557214,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-0.598174745925558,-0.7765482833061309,0.2728573564615312,-1.6772113934256745,0.1260088827506326,0.2171667608526775,-0.5405168506915786,2.0817396632715615,0.0659336431158849,-1.1194551878655656
T10,S10,0.3458398571947261,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.706382979600583,2.0274912638956777,-0.0893466653272372,-0.2955587209351196,1.6423519251659204,0.488638456080976,0.156654379178641,-0.1583437880634718,1.120767577000226,0.4275891742177432
T10,S11,0.3487587066629922,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.5471712760055558,1.8545765003071175,-0.3607839133061434,3.338925819317808,0.0633659095002875,1.9573438555224312,-0.5030398186497855,-0.4983918136628127,0.2518994088106468,-1.0346053263500317
T10,S12,0.3366043699418144,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.4592054499104907,1.9990588435487369,-2.365372767286283,-0.6938541353024782,0.7743334747486055,1.165544599689659,-1.772735631150239,-1.061371906044254,-1.7783363871235829,0.1954264747960907
T10,S13,0.3457896187393472,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,0.2513667410098555,-1.3964409381213978,0.2069356135932089,1.706476560342758,1.2447288041244138,-0.8843435977402266,-1.2573058360086733,-1.2215515626076665,0.6871093497327494,-1.2057925827865903
T10,S14,0.3504137565707005,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,0.3015891692914562,-0.8918153984473921,-1.1635805387498548,-1.7523138341086637,-0.0900386545407175,0.8928484351499175,0.2471563106078217,-0.3152095293808591,-0.7475728390309214,1.3025537105082128
T10,S15,0.3294870119143479,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-0.016782482871944,1.4155514029687806,-1.0886538496616067,-0.6373607620438202,1.2582450521985058,-1.2713920464847923,-0.3266893174990546,-0.2410461621997621,2.221330991210986,2.340109410770764
T10,S16,0.3512369844464055,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,0.8598478701446483,1.8860165062090153,0.6602278315206637,-0.2966214405423986,0.8153481059193369,1.316801289440576,-0.972838923154431,0.7177387964549361,-1.2416778894078209,1.41569474069497
T10,S17,0.3717777720904306,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.1991870412740633,0.5495224530254194,1.1383715698249603,2.347309501765569,-1.397123944436104,-0.5328837894269606,0.5552460416176798,0.1746138938734482,-2.4524357684221982,-0.0029963969941842
T10,S18,0.3699895529890304,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.817458625230379,-0.0242401525715796,-0.5001691221072135,0.5163077899223952,0.0033657383796074,-2.2393206427415295,0.3035489557084586,-1.5098818502491078,0.3784377505567748,1.6637501364272376
T10,S19,0.3605511326336829,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.2596339339200329,-1.1897221743984685,0.0328055828464105,2.450205626525739,0.1951488592112313,-0.2066335383253801,-1.9353478812734273,0.3432390093782703,0.7651331867267045,-0.0544081540373133
T10,S20,0.3519210141029917,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,0.6919920921575019,0.9154659209461438,-0.2480366548379864,2.137570645796664,0.22899168288711,0.933836013099385,1.3254609684196363,3.1020760352691807,0.9131708212522156,0.8252893108900967
T10,S22,0.3454136642794603,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.1103377708801383,-1.854385908579199,-0.8840456679795325,-0.2512543996039402,-1.199929280756827,1.1969238322669062,-0.129510486144341,-0.552779225194727,-0.4037910966999716,0.1972845287595586
T10,S23,0.3775335475021797,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.1363078836514138,0.7670887937668524,1.2082756463730786,-1.0489028914135523,0.99214199477536,0.8067828731727379,-0.2448732871261931,-0.7636921570676221,-0.9580014899068806,-0.1114034931308065
T10,S24,0.3794307839275752,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.1707209257518951,-0.2636618864923146,-1.0075277771131197,1.47268336784683,-0.3170947147802097,0.8907133963130565,1.3578696883192063,-0.5392611940866952,-0.0846319801671817,0.945863924929587
T10,S25,0.34895639557537,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,2.971391789421138,-0.3132749298539879,1.412330194038076,-0.5116685606179704,-0.2060042269146661,1.0066649183801604,0.9015801393097278,1.7205719451671202,1.2577227396444048,0.3269508390054346
T10,S27,0.3616936775991421,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.4007444581553146,-0.669443698945649,1.0051661034647883,-0.556706737260923,0.8289589558541449,0.0256832299989261,-1.3743215179010952,0.227020735411101,-0.6399887928092212,-0.9888790291905322
T10,S29,0.3566262024103798,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,0.0205506873610602,-0.7495690854015261,-1.7332794488593144,-0.7785303766439642,2.546195700839987,-0.8722684794744517,-0.7849848206229026,1.3218526680521292,0.0742543519779503,-0.3925418975278127
T10,S30,0.3598667897085382,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-0.0949352652838541,-1.5855246089230937,-0.9719951846034384,-1.0377391006351886,-1.2224472311401495,1.1592811554262783,-0.678135473974759,1.747513206106004,0.6025935532463151,-0.5341449657976216
T10,S31,0.3775446038062733,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-0.8944729410261836,0.3032011804503259,-1.022536954409921,-0.383961316180305,1.1068899503898222,-1.714740731905466,-0.1702867805931076,-0.1258697668648326,-1.2283660237900704,-0.7821053119924083
T10,S32,0.3760539723619365,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,-1.9220689262607455,-1.15278218787145,-0.3612369086943785,0.9695442754985306,-1.915373421102896,-0.857656768620112,-0.8842640367391059,0.1145573264500705,-0.4982250082376322,1.0429605668728306
T10,S33,0.3579283861375893,4.063646615352816,1.447229976391298,-1.345784686597283,3.782057111162666,-0.8489562652178831,-0.3894229204013209,0.305600297443606,0.0056202865168186,-0.1592174156922276,0.4568181669484494,1.5822766824236176,1.2329611697553249,0.2630800739017265,-1.2330585478121892,1.2949366615086493,-0.7027267127629603,0.8917317755408912,0.8406589153963981,1.6790119454669787,0.4719257889703135
